Key Values,LineNumber,SourceName,M_NB,M_QTY_INDEX,M_TP_BUY,CURRENCY,INSTRUMENT,TRN_STATUS,TRN_FMLY,TRN_GRP,TRN_TYPE,PORTFOLIO,M_PL_CGR2,M_PL_CGRA2,M_PL_CGU2,M_PL_CGUA2,M_PL_CSFCP2,M_PL_CSFI2,M_PL_CSFR2,M_PL_CSFRV2,M_PL_CSNF2,M_PL_CSNFCP2,M_PL_CSNFR2,M_PL_CSNFRV2,M_PL_FE2,M_PL_FEFI2,M_PL_FMV2,M_PL_FMVCL2,M_PL_FPFCP2,M_PL_FPFRV2,M_PL_FPNFCP2,M_PL_FPNFRV2,M_PL_FTFI2,M_PL_INSCUR,M_PL_KEY1,M_PL_MVFCP2,M_PL_MVFRV2,M_PL_MVNFCP2,M_PL_MVNFRV2,M_PL_NFMV2,M_PL_NFMVCL2,M_PL_RVR2,M_PL_RVRA2,M_PL_RVU2,M_PL_RVUA2,M_PLIRDACC12,M_PLIRDACC22,M_PLIRDACS12,M_PLIRDACS22,M_PLIRDCUR1,M_PLIRDCUR2,M_PLIRDFPV12,M_PLIRDFPV22,M_RSKSECTION,M_TP_TYPE
63430013,5642,MX 3.1,63430013,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-16796.875,-16796.875,0,0,-16807.01434,-10.139341,-16807.01434,0,-16796.875,-16796.875,-6953.125,0,-35.75,-0.025983,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
63199395,5633,MX 2.1,63199395,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,17285.15625,17285.15625,0,0,17298.12581,12.969556,17298.12581,0,17285.15625,17285.15625,17285.15625,0,-107.25,-0.081779,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
63199395,5633,MX 3.1,63199395,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,24316.40625,24316.40625,0,0,24334.55055,18.144299,24334.55055,0,24316.40625,24316.40625,23242.1875,0,-107.25,-0.081779,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
67004882,5607,MX 2.1,67004882,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-18281.25,-18281.25,0,0,-18283.5397,-2.2897,-18283.5397,0,-18281.25,-18281.25,-18281.25,0,-14.3,-0.002086,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
67004882,5607,MX 3.1,67004882,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-8906.25,-8906.25,0,0,-8907.451098,-1.201098,-8907.451098,0,-8906.25,-8906.25,13281.25,0,-14.3,-0.002086,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65876764,5683,MX 2.1,65876764,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK IRDEXO CK,-30664.0625,-30664.0625,0,0,-30673.24295,-9.180447,-30673.24295,0,-30664.0625,-30664.0625,-30664.0625,0,-61.5,-0.019529,0,0,0,0,0,0,0,USD,CBT     18720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
65876764,5683,MX 3.1,65876764,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK IRDEXO CK,-33789.0625,-33789.0625,0,0,-33799.14629,-10.083787,-33799.14629,0,-33789.0625,-33789.0625,20507.8125,0,-61.5,-0.019529,0,0,0,0,0,0,0,USD,CBT     18720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
65880685,5632,MX 2.1,65880685,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK IRDEXO CK,20117.1875,20117.1875,0,0,20123.01252,5.825021,20123.01252,0,20117.1875,20117.1875,20117.1875,0,-61.5,-0.019136,0,0,0,0,0,0,0,USD,CBT     18720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
65880685,5632,MX 3.1,65880685,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK IRDEXO CK,23242.1875,23242.1875,0,0,23248.91586,6.728362,23248.91586,0,23242.1875,23242.1875,-15039.0625,0,-61.5,-0.019136,0,0,0,0,0,0,0,USD,CBT     18720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
66756938,5601,MX 2.1,66756938,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,5468.75,5468.75,0,0,5469.689554,0.939554,5469.689554,0,5468.75,5468.75,5468.75,0,-14.3,-0.002527,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66756938,5601,MX 3.1,66756938,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,3125,3125,0,0,3125.550525,0.550525,3125.550525,0,3125,3125,625,0,-14.3,-0.002527,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
63430091,5644,MX 2.1,63430091,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-13964.84375,-13964.84375,0,0,-13972.89557,-8.051815,-13972.89557,0,-13964.84375,-13964.84375,-13964.84375,0,-35.75,-0.025983,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
63430091,5644,MX 3.1,63430091,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-13671.875,-13671.875,0,0,-13679.75876,-7.883758,-13679.75876,0,-13671.875,-13671.875,-15234.375,0,-35.75,-0.025983,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
65880609,5687,MX 2.1,65880609,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK IRDEXO CK,-30273.4375,-30273.4375,0,0,-30282.4964,-9.0589,-30282.4964,0,-30273.4375,-30273.4375,-30273.4375,0,-61.5,-0.019529,0,0,0,0,0,0,0,USD,CBT     18720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
65880609,5687,MX 3.1,65880609,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK IRDEXO CK,-33398.4375,-33398.4375,0,0,-33408.39974,-9.962241,-33408.39974,0,-33398.4375,-33398.4375,44726.5625,0,-61.5,-0.019529,0,0,0,0,0,0,0,USD,CBT     18720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
65880604,5686,MX 2.1,65880604,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK IRDEXO CK,41601.5625,41601.5625,0,0,41614.14625,12.583746,41614.14625,0,41601.5625,41601.5625,41601.5625,0,-61.5,-0.019529,0,0,0,0,0,0,0,USD,CBT     18720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
65880604,5686,MX 3.1,65880604,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK IRDEXO CK,44726.5625,44726.5625,0,0,44740.04959,13.487087,44740.04959,0,44726.5625,44726.5625,36914.0625,0,-61.5,-0.019529,0,0,0,0,0,0,0,USD,CBT     18720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
67004914,5610,MX 2.1,67004914,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-13281.25,-13281.25,0,0,-13282.8209,-1.5709,-13282.8209,0,-13281.25,-13281.25,-13281.25,0,-14.3,-0.002086,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
67004914,5610,MX 3.1,67004914,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-3906.25,-3906.25,0,0,-3906.732298,-0.482298,-3906.732298,0,-3906.25,-3906.25,-7031.25,0,-14.3,-0.002086,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66374411,5627,MX 2.1,66374411,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,4531.25,4531.25,0,0,4532.25382,1.00382,4532.25382,0,4531.25,4531.25,4531.25,0,-14.3,-0.003246,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66374411,5627,MX 3.1,66374411,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,3125,3125,0,0,3125.698319,0.698319,3125.698319,0,3125,3125,-2343.75,0,-14.3,-0.003246,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
63362476,5637,MX 2.1,63362476,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,9082.03125,9082.03125,0,0,9088.135652,6.104402,9088.135652,0,9082.03125,9082.03125,9082.03125,0,-35.75,-0.026311,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
63362476,5637,MX 3.1,63362476,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,10058.59375,10058.59375,0,0,10065.32878,6.73503,10065.32878,0,10058.59375,10058.59375,2929.6875,0,-35.75,-0.026311,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
63170505,5690,MX 2.1,63170505,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-5957.03125,-5957.03125,0,0,-5961.502685,-4.471435,-5961.502685,0,-5957.03125,-5957.03125,-5957.03125,0,-35.75,-0.02726,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
63170505,5690,MX 3.1,63170505,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-8300.78125,-8300.78125,0,0,-8306.977599,-6.196349,-8306.977599,0,-8300.78125,-8300.78125,-11914.0625,0,-35.75,-0.02726,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
65842254,5680,MX 2.1,65842254,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK IRDEXO CK,11328.125,11328.125,0,0,11331.61739,3.492393,11331.61739,0,11328.125,11328.125,11328.125,0,-123,-0.039845,0,0,0,0,0,0,0,USD,CBT     18720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
65842254,5680,MX 3.1,65842254,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK IRDEXO CK,94140.625,94140.625,0,0,94169.71265,29.087654,94169.71265,0,94140.625,94140.625,-14453.125,0,-123,-0.039845,0,0,0,0,0,0,0,USD,CBT     18720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
64304315,5658,MX 2.1,64304315,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-3613.28125,-3613.28125,0,0,-3615.341715,-2.060465,-3615.341715,0,-3613.28125,-3613.28125,-3613.28125,0,-35.75,-0.020507,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
64304315,5658,MX 3.1,64304315,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-12207.03125,-12207.03125,0,0,-12213.42548,-6.39423,-12213.42548,0,-12207.03125,-12207.03125,-9355.46875,0,-35.75,-0.020507,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
66987326,5604,MX 2.1,66987326,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-1406.25,-1406.25,0,0,-1406.452163,-0.202163,-1406.452163,0,-1406.25,-1406.25,-1406.25,0,-14.3,-0.002086,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
66987326,5604,MX 3.1,66987326,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-8906.25,-8906.25,0,0,-8907.474105,-1.224105,-8907.474105,0,-8906.25,-8906.25,20781.25,0,-14.3,-0.002086,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
64068963,5648,MX 2.1,64068963,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-1464.84375,-1464.84375,0,0,-1465.760253,-0.916503,-1465.760253,0,-1464.84375,-1464.84375,-1464.84375,0,-107.25,-0.065755,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
64068963,5648,MX 3.1,64068963,0,B,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-6152.34375,-6152.34375,0,0,-6156.069031,-3.725281,-6156.069031,0,-6152.34375,-6152.34375,-24218.75,0,-107.25,-0.065755,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
63362519,5639,MX 2.1,63362519,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-7324.21875,-7324.21875,0,0,-7328.399712,-4.180962,-7328.399712,0,-7324.21875,-7324.21875,-7324.21875,0,-35.75,-0.026311,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
63362519,5639,MX 3.1,63362519,0,S,USD,CBT TNOTE 5YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-5761.71875,-5761.71875,0,0,-5764.963453,-3.244703,-5764.963453,0,-5761.71875,-5761.71875,-13085.9375,0,-35.75,-0.026311,0,0,0,0,0,0,0,USD,CBT     18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 5YR,11spaces, 
65767171,5740,MX 2.1,65767171,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-3593.75,-3593.75,0,0,-3594.83827,-1.08827,-3594.83827,0,-3593.75,-3593.75,-3593.75,0,-14.3,-0.004901,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65767171,5740,MX 3.1,65767171,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-11093.75,-11093.75,0,0,-11097.17196,-3.421961,-11097.17196,0,-11093.75,-11093.75,-11718.75,0,-14.3,-0.004901,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
67162547,5786,MX 2.1,67162547,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-20117.1875,-20117.1875,0,0,-20119.45203,-2.264527,-20119.45203,0,-20117.1875,-20117.1875,-20117.1875,0,-35.75,-0.004365,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67162547,5786,MX 3.1,67162547,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-17382.8125,-17382.8125,0,0,-17384.78383,-1.971326,-17384.78383,0,-17382.8125,-17382.8125,-20507.8125,0,-35.75,-0.004365,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67162427,5785,MX 2.1,67162427,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-23242.1875,-23242.1875,0,0,-23244.81967,-2.632169,-23244.81967,0,-23242.1875,-23242.1875,-23242.1875,0,-35.75,-0.004365,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67162427,5785,MX 3.1,67162427,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-20507.8125,-20507.8125,0,0,-20510.15147,-2.338968,-20510.15147,0,-20507.8125,-20507.8125,72656.25,0,-35.75,-0.004365,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67215041,5788,MX 2.1,67215041,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-11132.8125,-11132.8125,0,0,-11134.04065,-1.228147,-11134.04065,0,-11132.8125,-11132.8125,-11132.8125,0,-35.75,-0.004206,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67215041,5788,MX 3.1,67215041,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-8398.4375,-8398.4375,0,0,-8399.372446,-0.934946,-8399.372446,0,-8398.4375,-8398.4375,-14257.8125,0,-35.75,-0.004206,0,0,0,0,0,0,0,USD,CBT     19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
65890234,5716,MX 2.1,65890234,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,7968.75,7968.75,0,0,7970.950167,2.200167,7970.950167,0,7968.75,7968.75,7968.75,0,-14.3,-0.004541,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65890234,5716,MX 3.1,65890234,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,4531.25,4531.25,0,0,4532.456492,1.206492,4532.456492,0,4531.25,4531.25,3281.25,0,-14.3,-0.004541,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
67004804,5780,MX 2.1,67004804,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,26367.1875,26367.1875,0,0,26370.55655,3.369051,26370.55655,0,26367.1875,26367.1875,26367.1875,0,-35.75,-0.005214,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
67004804,5780,MX 3.1,67004804,0,B,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,15234.375,15234.375,0,0,15236.45134,2.076336,15236.45134,0,15234.375,15234.375,-14453.125,0,-35.75,-0.005214,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USD,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66514842,5763,MX 2.1,66514842,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-7031.25,-7031.25,0,0,-7032.674946,-1.424946,-7032.674946,0,-7031.25,-7031.25,-7031.25,0,-143,-0.03047,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
66514842,5763,MX 3.1,66514842,0,S,USD,CBT TNOTE 10YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,-88281.25,-88281.25,0,0,-88298.65565,-17.40565,-88298.65565,0,-88281.25,-88281.25,20898.4375,0,-143,-0.03047,0,0,0,0,0,0,0,USD,CBT     18718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TNOTE 10YR,11spaces, 
65890753,5725,MX 2.1,65890753,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,17968.75,17968.75,0,0,17974.06176,5.311755,17974.06176,0,17968.75,17968.75,17968.75,0,-14.3,-0.004541,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65890753,5725,MX 3.1,65890753,0,S,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,14531.25,14531.25,0,0,14535.56808,4.318081,14535.56808,0,14531.25,14531.25,13281.25,0,-14.3,-0.004541,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65843492,5702,MX 2.1,65843492,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,2343.75,2343.75,0,0,2345.621544,1.871544,2345.621544,0,2343.75,2343.75,2343.75,0,-71.5,-0.023162,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65843492,5702,MX 3.1,65843492,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,19531.25,19531.25,0,0,19538.08992,6.839916,19538.08992,0,19531.25,19531.25,7187.5,0,-71.5,-0.023162,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65792401,5744,MX 2.1,65792401,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,11718.75,11718.75,0,0,11722.69674,3.946743,11722.69674,0,11718.75,11718.75,11718.75,0,-14.3,-0.004686,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65792401,5744,MX 3.1,65792401,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,15156.25,15156.25,0,0,15161.19042,4.940418,15161.19042,0,15156.25,15156.25,13906.25,0,-14.3,-0.004686,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65834941,5700,MX 2.1,65834941,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,1406.25,1406.25,0,0,1406.922012,0.672012,1406.922012,0,1406.25,1406.25,1406.25,0,-14.3,-0.004632,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65834941,5700,MX 3.1,65834941,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,4843.75,4843.75,0,0,4845.415686,1.665686,4845.415686,0,4843.75,4843.75,1718.75,0,-14.3,-0.004632,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65729627,5730,MX 2.1,65729627,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,12656.25,12656.25,0,0,12660.31208,4.06208,12660.31208,0,12656.25,12656.25,12656.25,0,-14.3,-0.00493,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65729627,5730,MX 3.1,65729627,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,20156.25,20156.25,0,0,20162.64577,6.395771,20162.64577,0,20156.25,20156.25,19531.25,0,-14.3,-0.00493,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65843518,5704,MX 2.1,65843518,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,2656.25,2656.25,0,0,2657.318949,1.068949,2657.318949,0,2656.25,2656.25,2656.25,0,-14.3,-0.004632,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
65843518,5704,MX 3.1,65843518,0,B,USD,CBT TBOND 20YR,DEAD,IRD,LFUT,   ,BBBBHK FITRA,6093.75,6093.75,0,0,6095.812623,2.062623,6095.812623,0,6093.75,6093.75,9687.5,0,-14.3,-0.004632,0,0,0,0,0,0,0,USD,CBT     18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,CBT TBOND 20YR,11spaces, 
